playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,num_awards
feifesu01w,6,0,SAC,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
ferdima01w,2,0,UTA,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
ferdima01w,3,0,UTA,32.0,22.0,864.0,366.0,23.0,63.0,86.0,79.0,40.0,4.0,63.0,70.0,290.0,143.0,113.0,69.0,42.0,11.0,1.0,2.0,2.0,69.0,29.0,2.0,6.0,8.0,7.0,3.0,0.0,2.0,4.0,16.0,7.0,18.0,15.0,2.0,0.0,0.0,0.0
ferdima01w,4,0,SAS,32.0,32.0,1065.0,489.0,19.0,88.0,107.0,91.0,51.0,7.0,89.0,86.0,371.0,176.0,171.0,132.0,34.0,5.0,0.0,5.0,5.0,186.0,74.0,4.0,18.0,22.0,13.0,10.0,0.0,20.0,16.0,56.0,25.0,34.0,23.0,5.0,1.0,0.0,0.0
ferdima01w,5,0,SAS,34.0,34.0,1116.0,470.0,28.0,99.0,127.0,90.0,58.0,6.0,85.0,87.0,384.0,139.0,223.0,176.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferdima01w,6,0,SAS,17.0,17.0,509.0,199.0,18.0,36.0,54.0,29.0,32.0,2.0,35.0,34.0,162.0,67.0,64.0,55.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferdima01w,8,0,SAS,31.0,31.0,999.0,388.0,40.0,76.0,116.0,68.0,46.0,5.0,70.0,74.0,358.0,132.0,134.0,104.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferdima01w,9,0,LAS,34.0,12.0,481.0,164.0,33.0,48.0,81.0,28.0,19.0,3.0,37.0,55.0,170.0,61.0,40.0,36.0,27.0,6.0,0.0,5.0,0.0,71.0,33.0,7.0,12.0,19.0,6.0,10.0,0.0,6.0,7.0,26.0,11.0,13.0,11.0,2.0,0.0,0.0,0.0
ferdima01w,10,0,LAS,33.0,25.0,680.0,276.0,30.0,55.0,85.0,43.0,25.0,4.0,41.0,71.0,246.0,91.0,92.0,82.0,44.0,12.0,0.0,6.0,0.0,111.0,45.0,5.0,10.0,15.0,11.0,2.0,0.0,8.0,8.0,39.0,15.0,12.0,11.0,11.0,4.0,0.0,0.0
fernama01w,8,0,LAS,27.63,15.03,590.39,224.03,29.59,68.73,98.32,47.71,23.73,9.81,43.11,57.02,190.87,81.15,62.0,47.06,43.3,14.66,0.41,2.11,1.27,47.78,17.62,2.66,5.57,8.24,3.76,1.55,0.91,3.1,4.73,15.76,6.45,4.92,3.58,3.32,1.13,0.03,0.1
figgsuk01w,2,0,LAS,32.0,32.0,803.0,215.0,14.0,41.0,55.0,127.0,21.0,3.0,43.0,53.0,153.0,66.0,65.0,54.0,82.0,29.0,0.0,4.0,4.0,106.0,24.0,6.0,10.0,16.0,19.0,2.0,0.0,11.0,10.0,23.0,7.0,6.0,6.0,11.0,4.0,0.0,0.0
figgsuk01w,3,0,POR,32.0,29.0,930.0,257.0,14.0,86.0,100.0,126.0,43.0,4.0,55.0,42.0,179.0,76.0,63.0,51.0,117.0,54.0,0.0,7.0,7.0,239.0,58.0,3.0,12.0,15.0,41.0,4.0,4.0,6.0,14.0,53.0,18.0,16.0,12.0,36.0,10.0,0.0,0.0
figgsuk01w,4,0,HOU,31.0,31.0,866.0,264.0,13.0,67.0,80.0,104.0,25.0,2.0,44.0,50.0,233.0,83.0,65.0,59.0,120.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flukety01w,7,0,CHA,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
flukety01w,8,2,LAS,31.0,1.0,324.0,76.0,26.0,40.0,66.0,9.0,2.0,14.0,21.0,48.0,89.0,30.0,22.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flukety01w,8,1,SEA,12.0,0.0,114.0,39.0,9.0,10.0,19.0,3.0,3.0,7.0,9.0,13.0,44.0,17.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flukety01w,9,0,CHI,9.0,0.0,31.0,1.0,2.0,5.0,7.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
folklkr01w,2,0,POR,32.0,20.0,845.0,242.0,38.0,116.0,154.0,67.0,23.0,22.0,50.0,80.0,191.0,86.0,94.0,66.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
folklkr01w,3,0,POR,32.0,31.0,862.0,180.0,49.0,196.0,245.0,45.0,20.0,34.0,39.0,56.0,166.0,71.0,40.0,33.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fordch01w,4,0,DET,26.12,15.6,604.13,208.08,28.55,61.69,90.24,47.04,23.71,11.16,42.62,55.83,178.36,75.29,57.52,43.31,41.07,14.19,0.53,1.78,1.11,44.72,16.41,2.01,4.64,6.66,3.96,1.6,0.72,2.72,3.83,13.91,6.03,4.09,3.11,3.47,1.23,0.02,0.05
fordch01w,5,0,DET,32.0,32.0,956.0,344.0,99.0,235.0,334.0,27.0,32.0,31.0,79.0,109.0,270.0,128.0,129.0,88.0,0.0,0.0,1.0,8.0,8.0,232.0,67.0,25.0,55.0,80.0,4.0,11.0,6.0,10.0,30.0,74.0,24.0,23.0,19.0,0.0,0.0,0.0,1.0
fordch01w,6,0,DET,31.0,31.0,912.0,329.0,104.0,193.0,297.0,34.0,41.0,25.0,54.0,118.0,287.0,118.0,158.0,93.0,0.0,0.0,3.0,3.0,3.0,111.0,48.0,5.0,27.0,32.0,1.0,4.0,7.0,8.0,3.0,38.0,17.0,22.0,14.0,0.0,0.0,0.0,0.0
fordch01w,7,0,DET,33.0,33.0,932.0,313.0,113.0,209.0,322.0,26.0,33.0,46.0,69.0,143.0,279.0,120.0,150.0,73.0,0.0,0.0,6.0,2.0,2.0,49.0,19.0,7.0,7.0,14.0,2.0,1.0,2.0,3.0,11.0,18.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0
fordch01w,8,0,DET,32.0,32.0,920.0,443.0,130.0,233.0,363.0,45.0,38.0,25.0,58.0,114.0,315.0,157.0,199.0,129.0,0.0,0.0,0.0,10.0,10.0,287.0,134.0,33.0,70.0,103.0,12.0,13.0,7.0,19.0,40.0,88.0,46.0,56.0,42.0,0.0,0.0,0.0,0.0
fordch01w,9,0,DET,15.0,15.0,460.0,195.0,48.0,120.0,168.0,22.0,28.0,11.0,42.0,54.0,143.0,71.0,83.0,53.0,0.0,0.0,0.0,10.0,8.0,228.0,69.0,33.0,59.0,92.0,4.0,5.0,3.0,14.0,32.0,65.0,27.0,33.0,15.0,1.0,0.0,0.0,1.0
fordch01w,10,0,DET,24.0,24.0,637.0,243.0,74.0,134.0,208.0,22.0,24.0,9.0,23.0,70.0,185.0,89.0,116.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fordki01w,2,0,MIA,28.0,0.0,424.0,104.0,32.0,30.0,62.0,21.0,32.0,1.0,27.0,65.0,108.0,33.0,63.0,37.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fordst01w,2,0,NYL,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
fordst01w,3,0,SAC,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fowlesy01w,9,0,CHI,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
fowlesy01w,10,0,CHI,17.0,14.0,430.0,178.0,28.0,99.0,127.0,5.0,19.0,36.0,37.0,32.0,150.0,77.0,41.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frankaq01w,9,0,SAC,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
frankaq01w,10,0,SEA,34.0,0.0,351.0,53.0,5.0,40.0,45.0,59.0,16.0,1.0,26.0,44.0,70.0,19.0,14.0,9.0,24.0,6.0,0.0,3.0,0.0,19.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
frazeme01w,10,0,SAS,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
frettla01w,2,0,SAC,25.0,0.0,187.0,40.0,8.0,16.0,24.0,6.0,7.0,6.0,13.0,10.0,51.0,14.0,16.0,12.0,1.0,0.0,0.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
frettla01w,3,0,SAC,30.0,10.0,403.0,128.0,23.0,32.0,55.0,18.0,10.0,6.0,32.0,30.0,126.0,49.0,35.0,30.0,0.0,0.0,0.0,5.0,0.0,18.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
frettla01w,4,0,SAC,32.0,15.0,648.0,187.0,30.0,65.0,95.0,23.0,5.0,19.0,27.0,70.0,187.0,84.0,17.0,14.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frettla01w,5,1,CHA,24.0,4.0,150.0,36.0,9.0,14.0,23.0,12.0,2.0,3.0,10.0,16.0,47.0,17.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
frettla01w,5,2,NYL,10.0,0.0,71.0,15.0,3.0,7.0,10.0,4.0,1.0,2.0,10.0,4.0,13.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frettla01w,6,0,NYL,16.0,2.0,276.0,102.0,14.0,26.0,40.0,14.0,9.0,5.0,14.0,25.0,85.0,41.0,31.0,20.0,0.0,0.0,0.0,5.0,0.0,116.0,44.0,5.0,12.0,17.0,6.0,4.0,3.0,7.0,12.0,48.0,20.0,4.0,4.0,1.0,0.0,0.0,0.0
friertr01w,5,0,SEA,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
frohlli01w,3,0,NYL,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
frohlli01w,4,0,NYL,16.0,0.0,67.0,6.0,3.0,10.0,13.0,1.0,2.0,0.0,4.0,11.0,10.0,1.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,20.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
frohlli01w,7,0,IND,26.0,0.0,214.0,83.0,11.0,25.0,36.0,15.0,6.0,8.0,14.0,26.0,72.0,31.0,22.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frohlli01w,8,0,SAC,20.0,0.0,169.0,66.0,14.0,21.0,35.0,9.0,5.0,0.0,13.0,27.0,68.0,26.0,8.0,6.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
futreca01w,5,0,CON,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
gaithka01w,3,1,LAS,9.0,0.0,54.0,14.0,7.0,10.0,17.0,4.0,4.0,0.0,4.0,8.0,7.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaithka01w,3,2,WAS,1.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcibe01w,3,0,DET,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
gardike01w,9,0,CON,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
gardike01w,10,0,CON,34.0,15.0,540.0,137.0,38.0,73.0,111.0,41.0,29.0,7.0,45.0,56.0,133.0,47.0,41.0,22.0,56.0,21.0,0.0,3.0,3.0,57.0,11.0,4.0,3.0,7.0,3.0,5.0,1.0,1.0,6.0,10.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0
gardnan01w,3,0,UTA,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
gardnan01w,9,0,WAS,30.0,2.0,198.0,57.0,29.0,32.0,61.0,5.0,3.0,3.0,13.0,35.0,49.0,18.0,38.0,21.0,0.0,0.0,0.0,3.0,0.0,14.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
gearlka01w,8,0,SEA,27.63,15.03,590.39,224.03,29.59,68.73,98.32,47.71,23.73,9.81,43.11,57.02,190.87,81.15,62.0,47.06,43.3,14.66,0.41,2.11,1.27,47.78,17.62,2.66,5.57,8.24,3.76,1.55,0.91,3.1,4.73,15.76,6.45,4.92,3.58,3.32,1.13,0.03,0.1
gearlka01w,9,0,SEA,33.0,0.0,437.0,132.0,16.0,37.0,53.0,24.0,12.0,6.0,20.0,22.0,114.0,44.0,25.0,22.0,64.0,22.0,0.0,2.0,0.0,23.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
gearlka01w,10,0,SEA,34.0,3.0,468.0,171.0,5.0,39.0,44.0,21.0,11.0,3.0,15.0,28.0,158.0,59.0,23.0,17.0,92.0,36.0,0.0,3.0,0.0,21.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0
gibsoke01w,2,0,HOU,17.0,0.0,76.0,24.0,4.0,8.0,12.0,2.0,1.0,0.0,4.0,11.0,19.0,7.0,8.0,7.0,7.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gibsoke01w,3,0,HOU,28.0,6.0,288.0,44.0,6.0,23.0,29.0,13.0,8.0,6.0,15.0,20.0,57.0,13.0,22.0,15.0,21.0,3.0,0.0,2.0,2.0,23.0,7.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
gibsoke01w,4,0,HOU,29.0,2.0,276.0,60.0,3.0,17.0,20.0,14.0,8.0,7.0,21.0,21.0,55.0,21.0,6.0,4.0,36.0,14.0,0.0,2.0,0.0,22.0,10.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0
gilloje01w,2,0,PHO,30.0,30.0,826.0,376.0,31.0,85.0,116.0,45.0,21.0,29.0,59.0,91.0,316.0,139.0,106.0,79.0,69.0,19.0,1.0,2.0,2.0,64.0,26.0,1.0,3.0,4.0,2.0,1.0,5.0,4.0,10.0,20.0,10.0,10.0,5.0,5.0,1.0,0.0,0.0
gilloje01w,3,0,PHO,32.0,32.0,858.0,395.0,36.0,91.0,127.0,35.0,31.0,19.0,71.0,91.0,355.0,150.0,96.0,71.0,70.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilloje01w,4,0,LAS,31.0,31.0,874.0,473.0,36.0,80.0,116.0,37.0,29.0,21.0,61.0,90.0,400.0,166.0,131.0,105.0,93.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gisseka01w,9,0,LAS,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
givench01w,9,0,DET,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
gomisem01w,7,0,NYL,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
goodsad01w,2,0,UTA,29.0,28.0,929.0,498.0,69.0,95.0,164.0,69.0,41.0,7.0,81.0,67.0,415.0,199.0,134.0,92.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodsad01w,3,0,UTA,28.0,25.0,854.0,343.0,66.0,86.0,152.0,58.0,27.0,0.0,75.0,64.0,319.0,138.0,89.0,62.0,31.0,5.0,0.0,2.0,2.0,71.0,31.0,6.0,10.0,16.0,3.0,3.0,2.0,4.0,7.0,29.0,13.0,9.0,5.0,4.0,0.0,0.0,0.0
goodsad01w,4,0,SAS,32.0,32.0,1101.0,503.0,91.0,90.0,181.0,67.0,45.0,6.0,102.0,92.0,419.0,189.0,157.0,117.0,28.0,8.0,0.0,5.0,5.0,190.0,72.0,9.0,18.0,27.0,8.0,7.0,0.0,21.0,11.0,74.0,29.0,17.0,12.0,7.0,2.0,0.0,0.0
goodsad01w,5,0,SAS,33.0,32.0,969.0,371.0,74.0,111.0,185.0,71.0,24.0,6.0,85.0,96.0,357.0,141.0,102.0,81.0,36.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodsad01w,6,2,CHA,34.0,34.0,1068.0,372.0,89.0,146.0,235.0,60.0,28.0,2.0,67.0,77.0,317.0,142.0,102.0,84.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodsad01w,6,1,HOU,10.0,0.0,215.0,70.0,17.0,18.0,35.0,6.0,3.0,1.0,18.0,22.0,71.0,30.0,15.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goringi01w,8,0,WAS,27.63,15.03,590.39,224.03,29.59,68.73,98.32,47.71,23.73,9.81,43.11,57.02,190.87,81.15,62.0,47.06,43.3,14.66,0.41,2.11,1.27,47.78,17.62,2.66,5.57,8.24,3.76,1.55,0.91,3.1,4.73,15.76,6.45,4.92,3.58,3.32,1.13,0.03,0.1
gortmsh01w,3,0,MIN,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
gortmsh01w,4,0,MIN,29.0,2.0,369.0,91.0,16.0,45.0,61.0,21.0,13.0,6.0,25.0,42.0,97.0,35.0,9.0,7.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gortmsh01w,5,0,WAS,25.0,0.0,200.0,50.0,9.0,23.0,32.0,14.0,11.0,1.0,20.0,25.0,49.0,21.0,4.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gortmsh01w,7,0,SEA,4.0,0.0,24.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granter01w,8,0,HOU,27.63,15.03,590.39,224.03,29.59,68.73,98.32,47.71,23.73,9.81,43.11,57.02,190.87,81.15,62.0,47.06,43.3,14.66,0.41,2.11,1.27,47.78,17.62,2.66,5.57,8.24,3.76,1.55,0.91,3.1,4.73,15.76,6.45,4.92,3.58,3.32,1.13,0.03,0.1
grecomi01w,5,0,SEA,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
greenci01w,7,0,SEA,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
grginve01w,2,0,LAS,18.0,0.0,183.0,49.0,9.0,14.0,23.0,12.0,3.0,1.0,14.0,17.0,62.0,17.0,23.0,14.0,17.0,1.0,0.0,3.0,0.0,7.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
